Paris,24821
"Londres [Amsterdam",2
"Londres : chez J. Brotherton : W. Innys and J. Richardson : R. Ware [",2
"London. 2 vol. in-8°",2
Londinii,2
Londin,2
Lond,2
Loeraci,2
"Lodève",2
Lodi,2
Lispiae,2
Lisieux,2
Lipsioe,2
Lips.,2
Lion,2
Linz,2
Lingonis,2
Lindau,2
"León de Francia",2
Lewarde,2
Leucop,2
Lemovicis,2
"Le Puy",2
Laybach,2
Lautern,2
"Lausannae Helv",2
Lausanna,2
Lausane,2
Lauenburg,2
Laubae,2
Langensaltza,2
Lampsaque,2
"Lagduni Batavorum",2
"Köln am Rhein",2
Kleve,2
"Kjöbenhavn",2
"Kiøbenhaven",2
Kiobenhavn,2
"Kiliae Holsatorum",2
"Kensbergâ",2
Kempten,2
Kell,2
Kaupenhafn,2
"Juxta exemplar Amsterodami",2
"Justa exemplar Londinense anni 1665",2
Jesi,2
Jersey,2
Jaurini,2
Istanbul,2
"Iruñeco",2
Irunean,2
Ipres,2
"In's Hage",2
"Imprimée à Capoue",2
"Imprimé à cent lieues de la Bastille",2
"Imprimé à Lyon",2
"Imprimé à Constantinople",2
"Imprimé à ***",2
"Imprimé par exprès commandement de Sa Majesté",2
"Imprimé d'un coup de bagu",2
"Impr. de Moscou",2
"Impensis Academiae imperialis scientiarum p",2
Ilfeldae,2
Idstein,2
Hostiliae,2
Hersfeldiae,2
Hersfeldae,2
Hersfeld,2
Hereford,2
"Helmstadii Saxonum",2
Helmstadi,2
Heilbronn,2
Harderwyk,2
"Hardervici Gelrorum",2
Hamburgh,2
Hallae,2
Hall,2
"Halae propter Salam",2
"Halae Saxon",2
"Halae Sax",2
Hague,2
"Hage Comitum",2
"Hagae in Batavis",2
"Hagae comitis",2
Hagae,2
Hadervici,2
"Göttingae",2
"Götheberg",2
"Gröningen",2
"Grätz",2
Grypeswaldiae,2
Groningue,2
Grimae,2
Graavenhage,2
Gorinchemi,2
Goes,2
Glascuae,2
Glaris,2
"Giessae Cattorum",2
Giesen,2
Germanien,2
Gera,2
"Genève] : [s. n",2
"Genève [i. e. Rouen",2
"Genève Paris",2
"Genève (Londres",2
"Genève (Amsterdam",2
Geneva,2
Gdansk,2
Gap,2
"Gallipoli de Calabre",2
"Fürth",2
Furnes,2
Fulginiae,2
Friedrichstadt,2
Frascati,2
Frankofurti,2
"Frankfurth am Mayn",2
Frankfurt-Leipzig,2
Franekerae,2
Francopoli-Ruthenorum,2
"Francofurti ad Mogum",2
"Francofurti ad Maenum",2
"Francoforti ad Moenum",2
"Francof. ad Viadrum",2
Francfort-sur-le-Mayn,2
"France (Paris",2
Franc.,2
Fontainebleau,2
Firmi,2
Fiorenza,2
Fesney,2
"Ex regio Parmensi typographio",2
Etchmiadsin,2
Embrun,2
Elbingae,2
"Edinburgh and London",2
"Edinburg (sic",2
Edinbourg,2
Edimburgh,2
Edimburg,2
"Ebroduni in Helv",2
"Düsseldorff",2
"Düsseldorf",2
Dusseldorp,2
Dusseldorf,2
Duisburgi,2
Duisbourg,2
"Dublin printed",2
Dortm,2
"Dordrecht en Amsterdam",2
Dordraci,2
"Divione [Dijon",2
Dessaviae,2
David,2
Darmstadt,2
"Cöthen",2
"Cölln am Rhein",2
"Córdoba",2
"Césarée",2
"Cádiz",2
"Cythéropolis",2
"Curiae Variscorum",2
Culmbach,2
Criticopolis,2
Corte,2
Cork,2
Cordoba,2
Copenhaven,2
Constantz,2
Constance,2
Conimbricae,2
"Coloniae ad Rhenum",2
"Coloniae Allobrogorum",2
"Colonia e Francoforte",2
Colombo,2
Cologny,2
"Cologne (M",2
Coblenz,2
Clostercamp,2
"Clermont en Auvergne",2
Clermont,2
Chelsea,2
"Charleville-Mézières",2
Charlestown,2
Chambord,2
Chalons,2
Celle,2
Cellae,2
Catanae,2
Catalauni,2
"Cassán",2
Cassoviae,2
Casale,2
Carlsrouh,2
Canterbury,2
Calvomonti,2
Calsruhe,2
Cahors,2
"Büdingen",2
"Bâville",2
"Bury St. Edm",2
"Bury St Edm",2
Burgos,2
Burdigalae,2
Bulogna,2
Budingae,2
Budapest,2
Bu,2
"Bruxelles [i.e. Paris",2
Brussellas,2
Bruselas,2
Brigae,2
Borna-Leipzig,2
Bologne,2
Blesis,2
Birminghamae,2
Bilbili,2
"Besanc̜on",2
Bernes,2
"Berlino e Strals",2
"Berlin (i.e. Paris",2
Bergen-op-Zoom,2
Bergami,2
Benevento,2
Beloeil,2
Belfast,2
Beaune,2
Basilea,2
Banaduz,2
Bagnol,2
Avignone,2
"Avignon (Paris",2
"Aux Champs Elisées",2
Auricae,2
"Augustoriti Pictonum",2
Augustae-Vindelicorum,2
"Augustae Eburonum",2
"Au Monomotapa",2
"Au Havre de grâce",2
"Au Havre de Grâce",2
"Au Grand-Caire",2
Assisii,2
Ascoli,2
Aquisgrani,2
"Antverpiae (Rothomagi",2
"Antverpiae (Rhotomagi",2
Ansbach,2
"Anneci [sic",2
Annapolis,2
"An Bregogne",2
Amterdam,2
Amsterdsam,2
"Amsterdam [Paris",2
"Amsterdam (sic",2
"Amsterdam (i. e. Paris",2
"Amstelædami",2
Amsteledami,2
Amboise,2
Ambergae,2
Amberg,2
"Altorfii Norimbergensium",2
"Altorfii Nor",2
Altorf,2
Altonavii,2
Altenbourg,2
Allemagne,2
Alessandria,2
"Alençonii",2
Aix-la-Chapelle,2
"Ai Dioni",2
"A. Origenie",2
"С. Петебургъ",1
"Þryckt aa Hoolum",1
"Île-de-France",1
"Étrurie",1
"Épidaure",1
"Éphèse",1
"Édinbourg",1
"¨Paris",1
"typographia Bassanensi",1
"te Amsteldam",1
"t'Antwerpen",1
"t' Amsterdam",1
"t' Amsteldam",1
s.l,1
"s'Hage",1
"s'Graavenhaage",1
"monasterio benedictino-casinate S. Jacobi Pontidae Agri Bergomatis",1
"lieux divers ?",1
"la porte de Chaillot",1
"la Vérité",1
"la Neuveville (Genève",1
"la Isla de León",1
"la Halvilavergerricomique",1
"la Grenouillère",1
"la Fontaine Cocquerelle",1
"la Cour",1
"la Caroline",1
"l'hermitage de St. Amour Paris",1
"l'hermitage de St-Amour [Paris",1
"l'Orient",1
"l'Hermitage de Jean-Jacques Rousseau",1
"l'Enseigne de la Vérité",1
"bekome's Heerenveen",1
"Züllichoviae",1
"Zwollæ",1
Zutphen,1
"Zuric en Suisse",1
"Zuric [sic",1
Zullichow,1
Zug,1
"Zu haben Franckfurt",1
"Zu Bonn",1
Zoug,1
"Zittaviae Lusatorum",1
Zittaviae,1
Zierizaei,1
Zegvl,1
Zarag,1
"Yverdun (Avignon",1
"Yeʿsniyṣ",1
Yarmouth,1
"Wåsterås",1
Wurtzbourg,1
Wrexham,1
Wratislviae,1
Wourdae,1
Wormatiae,1
Workum,1
Woodbridge,1
Wolffembutteli,1
Wolfenbuttellae,1
Wolfenbuttel,1
Wolfenbutelae,1
"Wittembergae Saxonum",1
Wittemberg,1
"Wittebergae recusa",1
"Wittebergae Saxon",1
"Wittebergae Sax",1
Wittebebergae,1
Witenbergae,1
"Witembergae in Saxonibus",1
"Witembergae Saxonum",1
Windsor,1
"Wilnié",1
Wilmington,1
Willhermsdorff,1
Wilhermsdorff,1
Wiesbaden,1
"Wien (Basel",1
Wiceburgi,1
Wezlar,1
"Wezflariae (sic",1
"Westerås",1
Wernigerode,1
"Weißenburg im Nordgau",1
Weissensfelsae,1
"Weissenburgi Noricorum",1
Weissenburgi,1
"Weissenburg am Nordgau",1
Weissenburg,1
Watterford,1
Waterford,1
Washington,1
Warwick,1
Warsoviae,1
Wanssbeck,1
Wandsbeck,1
Waldsassii,1
Waldenburgi,1
Wageningen,1
WIttenberg,1
"W. Warsawie",1
"W. Sandomierzu",1
"W. Poczaiowie",1
"W. Kaliszu",1
"W. Elblągu",1
"W. Augszpurgu",1
"W Łowiczu",1
"W drukarni lwowskiey",1
"W Wroclawiu",1
"W Warszawje",1
"W Warszawie y Lwowie",1
"W Warsawie",1
"W Poznaniu",1
"W Lublinie",1
"W Kaliszu",1
"W Elbiągu",1
"W Augszpurgu",1
"Vérone",1
"Véritopolie [Amsterdam",1
"Véritopolie (Amsterdam",1
"Vladislaviae ?",1
"Vittenbergae Saxonum",1
"Vittembergae apud Saxones",1
"Vittembergae Saxonum (",1
Vitoria,1
Vitembergiae,1
"Vitembergae apud Saxones",1
"Vitembergae Saxonum",1
"Vitembergae Saxon",1
Vitemberga,1
"Vindobonnae (sic",1
Vindobonde,1
"Vindobonae [Wien",1
"Vindobonae (Wien",1
Vindobona,1
Vindibonae,1
Vindebonae,1
Vincentiae,1
Vilna,1
Villemanie,1
"Villefranche en Haute-Guienne",1
"Villefranche de Rouergue",1
Ville-Franc[he,1
Villagarcia,1
"Villafranca [i.e. Venezia",1
"Villafranca [i.e. Coira",1
"Vienne en Autriche : dans l'impr. de J.L.N. de Guelen [sic",1
"Vienne en Autriche : dans l'impr. de J. L. Nob. de Ghelen",1
"Vienne en Autriche : dans l'impr. de J. L. N. de Guelen [sic",1
"Vienne en Autriche : dans l'impr. de J. L. N. de Guelen",1
"Vienne en Autriche (",1
"Vienne [i.e. Paris",1
"Vienne (Autriche",1
"Viennae Austria",1
"Viennae (",1
"Vienna de Austria",1
"Vienna Austriae",1
Vienn,1
Viemae,1
Vicentiae,1
Versoy,1
"Verona puis Modena",1
Vernon,1
Vergera,1
Verapolis,1
"Venise (Paris",1
Venice,1
Venezzia,1
"Venezia puis Modena",1
"Venezia (e in Firenze",1
"Venezia (",1
"Venegia : appresso Carlo Bonarigo",1
"Venales prostant apud Joannem Hibler bibliopolam Monacensem. Monachii typis Mathiæ Riedl",1
Varsoviae,1
Varallo,1
Valverde,1
Valognes,1
Vallis-Ol,1
Valentia,1
"Valencía",1
Valencenis,1
"Va Savoye",1
"V Veneciâ",1
Uytrecht,1
"Utrecht [i.e. Paris",1
"Utrecht (Genève",1
"Utrech (sic",1
"Utopien (Frankfurt",1
Utopie,1
"Usecht al Reno (sic",1
Urbino,1
"Upsaliae (Holmiae",1
Upsalia,1
"Ulyssippone occidentali",1
"Ulyssippone Occidentali",1
"Ulyssipone occidentale",1
"Ultrecht aux Dépens de la Compagnie",1
"Ultrajecti ad Rhenum",1
Ulma,1
Ulissipone,1
"Tyrnaviae [Nagy-Szombath",1
"Typis zinghi",1
"Typis seminarii Veronensis",1
"Typis sanblasianis",1
"Typis san-blasianis",1
"Typis principalis monasterii S. Galli",1
"Typis principalis monasterii J. Galli",1
"Typis principalis monasterii Einsidlensis",1
"Typis princ. monast. S. Blasii (in Silva nigra",1
"Typis princ. Monast. S. Blasii",1
"Typis monasterii tegernseensis",1
"Typis monasterii Tegernseensis",1
"Typis monasterii S. Blasii",1
"Typis monast. S. Blasii",1
"Typis ejusdem principalis monasterii",1
"Typis brunsbergensibus Soc. Jesu",1
"Typis Universitatis Caesareo Mosquensis",1
"Typis Princ. monast. S. Blasii",1
"Typis Campidonensibus",1
Typis,1
"Turici Helv",1
"Tullii Leucorum",1
Tubinge,1
Tubinga,1
"Trêves",1
"Trèves",1
"Trykt i Sorøe",1
Troppau,1
Trondheim,1
Trnava,1
Trivoltii,1
Trivia,1
"Triest [Trieste",1
Trier,1
Trianon,1
Trevoux,1
Treviso,1
Treviris,1
Trevig,1
Trenton,1
Tremp,1
Tremoniae,1
Tremonia,1
"Trajesti ad Rhenum",1
"Trajert ad Rhenum",1
Trajecti-Batavorum,1
"Trajecti ad Via. drum",1
"Trajecti ad Rheunum",1
"Trajecti ad Rhenun",1
"Trajecti ad Rhenum ex off. J. Broedel",1
"Trajecti ad Rhenum [Utrecht",1
"Trajecti Francorum cis Viadrum",1
"Traject Batavorum",1
"Trajecit ad Rhenum",1
"Trajcti ad Rhenum",1
"Traj. Bat",1
Tourcoing,1
Toulouzo,1
"Toulouse (Paris",1
"Toujours à Londres [i. e. Paris",1
Tote,1
"Tot Maestricht",1
"Tot Loven",1
"Tot Ipre",1
"Tot Ghendt",1
"Tot Dendermonde",1
"Tot Brugghe",1
"Tot Aelst",1
Toscana,1
Torgaviae,1
Torgau,1
Toledo,1
Tivoli,1
Tirnaviae,1
"Tilloobalaa (Paris",1
Tigurum,1
Tielae,1
"Thèbes",1
Thorunii,1
Thorn,1
Thionville,1
Theux,1
Teutschland,1
Teutoburgi,1
"Te's Gravenhage",1
"Te'Amsteldam",1
Tarbiae,1
Tarbe,1
Tarascon,1
"T'Alkmaar",1
"Ṣaydā",1
"Sybaris (Orléans",1
Sybaris,1
Svidnitii,1
Susati,1
Surate,1
"Sur un exemplaire imprimé à La Rochelle",1
"Sur la copie à Arevalo",1
"Sur la copie imprimée à Bordeaux",1
"Sur l'imprimé à Rome",1
"Sur l'imprimé à Paris en 1615",1
"Sur l'imprimé à Montpellier",1
"Sur l'imprimé à Londres",1
"Sur l'imprimé à Grenoble",1
"Sur l'imprimé latin",1
"Sur l'imprimé en Languedoc",1
"Sur l'imprimé de Marseille",1
"Sur l'imprimé au Cap-Français",1
"Sur l'imprimé Au Parnasse",1
"Sur l'imprime",1
Sulzbachii,1
"Suivant la copie à Dresde (",1
"Suivant la copie imprimée à Toulouse",1
"Suivant la copie imprimée à Amsterdam",1
"Suivant la copie imprimée",1
"Suivant la copie impr. à Paris",1
"Suivant la copie de Londres. La Haye & Amsterdam",1
"Suivant la copie de Londres. La Haye",1
Stuttgardt,1
"Strångnås",1
"Strengnäs",1
Strawberry-hill,1
Straubingae,1
"Strassburg puis Colmar",1
"Strasbourg en Auvergne près de Maubeuge en Dauphiné",1
"Strada in Engadina Bassa",1
Stracbourg,1
Stouttgard,1
"Stouccard (sic",1
"Stokolm (Paris",1
Stokholm,1
Stockolm,1
"Stockhom [sic",1
"Stockholmiæ",1
Stockholmis,1
Stockholme,1
Stocholmiae,1
Stochholm,1
"Stobergae ad Hercyniam",1
Stiragii,1
Steinvordiae,1
"Stecchi e Pagani",1
Stargardiae,1
Stargard,1
"Stanno Hilligeriano",1
"Stampà in Scuol tras D. Gadina",1
"Stampà in Scuol",1
"Stampoeda in Scuol da Jacomo N. Gadina",1
"Stampada in Scuol tras J. Nott. Gadina",1
Stamford,1
Stamboul,1
"Stadt am Hof nächst Regensburg",1
"St.-Pétersburg",1
"St. Marino",1
"St. Croix",1
St-Malo,1
"St-Blasien (Schwarzwald",1
"St Pölten",1
"St Omer",1
"Squitschau à Cuera",1
"Squitschau a Lindau",1
Spol,1
Spirae,1
Southwark,1
Soraviae,1
Sopronyban,1
Sopronii,1
Sophopolis,1
Sondrii,1
"Sonbance (Besançon",1
Soltwedelii,1
Solisbaci,1
Smyrnae,1
Smolensko,1
Smolensk,1
Smirna,1
Skindergaden,1
Skara,1
Sirap,1
"Sipra (Paris",1
Sion,1
Sinigaglia,1
Silusiae,1
Sienne,1
Sienae,1
Sieclopolie,1
Siam,1
Shurz,1
Sheffield,1
Septimaniopolis,1
Senonis,1
Senones,1
"Selon l'original imprimé à Bouillon",1
Selestadii,1
Segoviae,1
"Se vend à Mâcon",1
"Se vend à M",1
"Se vend aux isles Ste.-Marguerite",1
"Se trouve chez tous les librairies des Pays-Bas autrichiens",1
"Se trouve chez tous les libraires des Pays-Bas autrichiens",1
"Se trouve aux Thuilleries",1
"Se hallará en Madrid",1
Scleusingae,1
Schwerin,1
"Schquitschau en Cuera",1
Schnoebergae,1
Schleusingen,1
Schleiz,1
Schl,1
Schiras,1
Schiedam,1
Schafhausen,1
Savannah,1
Saulur,1
Sarum,1
Sarcelles,1
"Santiago de Chile",1
Sans-souci,1
"Sans lieu.] MDCCLXVI",1
Sankt-P,1
Sandomiriae,1
"San Sebastián",1
"San Sebastian",1
"Sampaloc (Manila",1
"Salò",1
Salzwedel,1
"Salzburg puis München",1
Salzbourg,1
Saltzwedel,1
Salmanticae,1
Salisburgo,1
Salemii,1
Salamanque,1
Saintes,1
"Sainte-Manehould [sic",1
"Saint-Étienne",1
"Saint-Péterbourg",1
"Saint-Pierre de la Martinique",1
Saint-Pierre,1
Saint-Mihiel,1
"Saint-Miel [i.e. Chartres",1
Saint-Jean-de-Mauriene,1
Saint-Germain-en-Laye,1
Saint-Gall,1
Saint-Etienne,1
Saint-Domingue,1
"Saint-Dié",1
"Saint Pétersbourg",1
Saar-Dillingen,1
S.l,1
"S. Quentin",1
"S. Pétersbourg",1
"S. Perterburgʺ",1
"S.  l",1
"S' Gravenhage",1
"Réimprimé à Moskou",1
Ryswick,1
Rudolstadt,1
Rudolphipoli,1
Rudelstadii,1
"Roüen",1
Rouergne,1
"Rouen apud N. Lallemant",1
"Rouen ?",1
"Rotterrodami [sic",1
"Rotterdam (Genève",1
Rotteraedami,1
Rotenburgi,1
"Rotenburg an der Fulda",1
Rostopschii,1
Rostok,1
Rostochi,1
Roncherolles,1
Romo,1
"Rome. Apud Laurentem Carabioni",1
"Rome [i.e. Utrecht",1
"Rome [i.e. Paris ?",1
"Rome [i.e. Amsterdam",1
"Rome Paris",1
"Rome (Leyde",1
"Rome (Amsterdam",1
Roman,1
"Romae typis... camerae apostolicae",1
"Romae (",1
"Roma e Firenze",1
"Roma : impr. de L. Zenobio",1
Rom,1
Risopolis,1
Rimnik,1
Rimini,1
"Riga : J. F. Hartknoch",1
"Riga (Hartknoch",1
Ricomagi,1
Rhothomagi,1
Rhodes,1
Rheims,1
Rhagusii,1
Rhacusii,1
Reutlingae,1
"Rennes : J. Vatar",1
"Reimpressum Varsaviae",1
"Regiomonti ac Lipsiae",1
Regiomonte,1
"Reggio nell'Emilia",1
Redon,1
"Recusa in Saxonia",1
"Recusa Wittenbergae",1
"Recusa Wittebergae",1
"Recusa Vittembergae",1
"Recusa Tubingae",1
"Recusa Trevoltii",1
"Recusa Marburgi",1
"Recusa Ienae",1
"Recusa Francofurti ad Viadrum",1
"Recusa Altdorfii",1
Recusa,1
"Recus. Wittembergae",1
"Recus. Ienae",1
Ravennae,1
"Ratisbonne (i.e. Cologne",1
Ratisbone,1
Rastadlt,1
"Rapsopolis (Paris",1
R,1
Quiti,1
Quinque-Ecclesiis,1
"Quinque Ecclesiis",1
Quiloa,1
Qui,1
Quedlinbourg,1
Quebec,1
"Périgueux",1
"Pékin [Paris",1
"Pékin (Paris",1
"Päris",1
"Pueblo de S. Maria de la Mayor",1
"Puebla (Mexique",1
Providence,1
Provence,1
"Prostant Pestini apud authorem",1
"Prostabit Parisiis",1
"Proche Genève",1
"Printed at Hoogly in Bengal",1
"Printed at Augusta",1
"Printed and sold for the author at all the principal seaports in Great Britain and Ireland",1
"Prickt a Hoolum",1
Presburgo,1
Prent,1
Prato,1
Praha,1
"Pragae V",1
Praga,1
"Pozsonyban és Kassán",1
Pozdam,1
Potsdamm,1
Potchaev,1
Posonium,1
Posnanie,1
"Port-Louis (Maurice",1
"Pordé-Polis [Paris",1
Ploenae,1
"Plaisance (Hollande",1
Plaisance,1
Pittburgo,1
Pistori,1
Pisaro,1
Pinarolii,1
Philadephie,1
"Philadelphie [i.e. Paris",1
"Philadelphie (Lausanne",1
"Philadelphia and Edimburgh",1
Pharaonis,1
Pezenas,1
Pesten,1
Pescia,1
Perusiae,1
Perpiniani,1
Pentfeld,1
Peking,1
Pekin,1
Peine,1
"Pedeponti (vulgo Stadt am Hof",1
"Pe-king (Paris",1
Pe-kin,1
"Pe-King (Paris",1
Pauben,1
"Pataviǐ",1
Passau,1
Parisius,1
Parisiorum,1
"Parisiis) Ex typ. viduae Thiboust",1
Parisii,1
Parise,1
"Paris] Impr. de la ""Gaz",1
"Paris] : J. Collombat",1
"Paris.] De l'imprimerie du Vourst",1
"Paris. Chez Didot",1
"Paris. 3 vol. in-4°",1
"Paris. -VIIIc-",1
"Paris) impr. de P.-N. Lottin",1
"Paris) Impr. de la Vve A. Knapen",1
"Paris) De l'Imp. de Charles Comont",1
"Paris) De l'Imp. Royale",1
"Paris) : Vve Ballad",1
"Paris puis Amsterdam",1
"Paris chez l'auteur",1
"Paris [i.e. Liège ?",1
"Paris [i. e. Lausanne",1
"Paris Lejai",1
"Paris ?] M. DCC. LVII",1
"Paris : impr. de M. Lambert",1
"Paris : de l'Impr. du Cercle social",1
"Paris : chez la Veuve Hérissant",1
"Paris : chez Le Jay",1
"Paris : chez Guillaume-François De Bure le jeune",1
"Paris : chez Desaint",1
"Paris : chez De Bure l'aîné",1
"Paris : chez Belin",1
"Paris : aux dépens de la Compagnie [des libraires",1
"Paris : [s. n",1
"Paris : Vve Saugrain",1
"Paris : P. Le Roy (de l'impr. de Gissey). - In-8° agenda",1
"Paris : P. F. Didot le jeune",1
"Paris : Lottin",1
"Paris : La Haye",1
"Paris : H.-L. Guérin",1
"Paris : Guyot : M. Delaunay. - In-32",1
"Paris : Chez Durand",1
"Paris : Briasson",1
"Paris (Rouen",1
"Paris (Rennes",1
"Paris (Londres",1
"Paris (Genève",1
"Paris (Berlin",1
"Paris (Amsterdam",1
"Pariis [sic",1
"Parigi : appresso il Signor de Lormel",1
"Parigi (Venezia",1
"Parigi (Siena",1
Paramaribo,1
Par-tout,1
Pappenhemii,1
"Paphos [i. e. Paris",1
"Paphos (Alençon",1
"Pamplona (e Viana",1
"Palmae Majoricarum",1
Palma,1
Palermu,1
"Palermo : per Pi",1
Palerme,1
Paedeponti,1
"Paderborn (Paris",1
PARIS,1
"Où il vous plaira",1
"Oxonii [i.e. Amsterdam",1
Oxinii,1
"Oxfort (sic",1
Oviedo,1
Ottoburae,1
Otiopolis,1
Osnabrugi,1
Oslo,1
Oscae,1
Ormuz,1
"Orléans : ches Rouzeau-Montaut",1
Orleans,1
Orange,1
Onoldini,1
"On souscrit à Paris",1
"Olten (All.)",1
"Olomucii Moravorum",1
Olisiponte,1
"Olisipone Occidental",1
Oldenburg,1
Ol,1
"Offenbach am Main",1
Oehringen,1
Oaxaca,1
"Nürnberg. - In-8°. [Acq",1
"Nürnberg Altdorff",1
"Nürmberg",1
"Nürenberg",1
Nyort,1
Nyon,1
"Nyomtattatott a Csiki Sarlós Bóldog Aszszony Kalastromában",1
Nurenberg,1
Nulle-part,1
Nugopolis,1
Nottinghamiae,1
Nottingham,1
Northusae,1
"Norrköping",1
Normandie,1
"Norkiöping",1
"Norimbergæ",1
Norimbergo,1
Norimbergi,1
"Norimbergae] [puis] Erlangae",1
Noriberga,1
Nordlingen,1
Nordlingae,1
Norcopiae,1
Nogent-le-Rotrou,1
Nisme,1
"Nimègue",1
Nieuwied,1
Nieuport,1
"Nice : chez Garriel Floteront",1
Nicaeae,1
Newcastle-upon-Tyne,1
Newcastle,1
New-York,1
New-Jersey,1
"New Haven",1
"Neustad d'Italia",1
Neus,1
"Neufchâtel (Paris",1
"Neufchâtel (Amsterdam",1
"Neuchâtel (Impr. Société typographique",1
"Neuchâteau",1
Neubrandenburg,1
Nergenshuyzen,1
Neoburgi,1
"Nella stamperia del Forno",1
"Nella stamperia Morani",1
"Nell' Haia",1
"Neapolí",1
Neap,1
"Napoli ed in Milano",1
"Napoli d'Austria",1
"Napoli [i. e. Venise",1
"Napoli (Milano",1
Napoles,1
Napole,1
Nanzig,1
Nantz,1
"Nantes : chez Joseph Vatar",1
"Nanntes (sic",1
Nangazaki,1
"Nancy [i.e. Rouen ?",1
"Nancy : chez François Baltazard",1
"Nancy (Utrecht",1
"Nancy (Toulouse",1
"Nancy (Paris",1
"Nanci [Nancy",1
"Nagykárolyban",1
"Nagy Károlyban",1
"Nagy Karolyban",1
"Münich",1
Muskau,1
"Munique (sic",1
Munic,1
"Mountpellié",1
Moudon,1
Moskva,1
Mortagne-au-Perche,1
"Montélimart",1
Montroulles,1
Montisfalisci,1
"Monte Parnasso",1
"Montauban [i.e. Utrecht",1
"Mont Kesrouān",1
"Mont Kesrouan",1
Monspelli,1
"Monspelii apud J. Martel",1
Monregali,1
Monptellier,1
"Monaco di Baviera",1
Monachopolis,1
Mon,1
"Modona [i. e. Modena",1
Modana,1
Mittau,1
Misneae,1
Minorque,1
Mindae,1
Mildendo,1
Milddelburg,1
Middelbourg,1
"Messopoli Zelandorum",1
Mentz,1
Meldorpi,1
Melbourne,1
"Mechliniæ",1
Mazuli,1
Mayntz,1
Maubeuge,1
Massel,1
Maryland,1
Martisburgi,1
Marsillo,1
Marseille),1
Marlborough,1
Marienwerder,1
Marienberg,1
Marcobraitae,1
Marburgii,1
Marburgi-Cattorum,1
"Marburgi in Cattis",1
Marburg-Franckfurt-Leipzig,1
"Mantuae Carpentanorum",1
"Mantua Carp",1
Mantoua,1
Mante,1
Manresa,1
Mannhenii,1
Mannhemi,1
"Mannheim : dalla stamperia El",1
Manille,1
Manilla,1
Manheimii,1
"Manheim [sic",1
Mamers,1
Malte,1
Mallorca,1
"Malda in Bengal",1
Malanz,1
Maho,1
Magonza,1
Magontiaci,1
Magdeburgicae,1
"Magdebourg : Vve de J. Siegeler",1
Magdebourg,1
Madriti,1
Madridii,1
Madrid),1
"Madrid (Paris",1
"Madrid (-Barcelona",1
Maassluis,1
Maasseyk,1
"Lübben",1
"Léthopolis (sic",1
Lycii,1
Luzern,1
Luxuropolis,1
Luteciae,1
Lusserat,1
Lunevilla,1
Lujduni,1
"Lugdunum Batavorum",1
"Lugduno Batavorum",1
